rate_date,base_currency,quote_currency,exchange_rate
2024-01-04,RON,EUR,0.20107373
2024-01-04,RON,SEK,2.25011562
2024-01-04,RON,PLN,0.87386645
2024-01-04,RON,DKK,1.49980898
2024-01-04,RON,CZK,4.95686968
2024-01-04,DKK,NOK,1.51287036
2024-01-04,DKK,EUR,0.13406623
2024-01-04,DKK,SEK,1.50026813
2024-01-04,DKK,PLN,0.58265183
2024-01-04,DKK,RON,0.66675158
2024-01-04,DKK,CZK,3.30500067
2024-01-04,CZK,NOK,0.45775191
2024-01-04,CZK,EUR,0.04056466
2024-01-04,CZK,SEK,0.45393883
2024-01-04,CZK,PLN,0.17629401
2024-01-04,CZK,RON,0.20174022
2024-01-04,CZK,DKK,0.3025718
2024-01-05,NOK,EUR,0.08842515
2024-01-05,NOK,SEK,0.99345654
2024-01-05,NOK,PLN,0.38525069
2024-01-05,NOK,RON,0.43980016
2024-01-05,NOK,DKK,0.65951012
2024-01-05,NOK,CZK,2.17667345
2024-01-05,EUR,NOK,11.309
2024-01-05,EUR,SEK,11.235
2024-01-05,EUR,PLN,4.3568
2024-01-05,EUR,RON,4.9737
2024-01-05,EUR,DKK,7.4584
2024-01-05,EUR,CZK,24.616
2024-01-05,SEK,NOK,1.00658656
2024-01-05,SEK,EUR,0.08900757
2024-01-05,SEK,PLN,0.38778816
2024-01-05,SEK,RON,0.44269693
2024-01-05,SEK,DKK,0.66385403
2024-01-05,SEK,CZK,2.19101024
2024-01-05,PLN,NOK,2.59571245
2024-01-05,PLN,EUR,0.22952626
2024-01-05,PLN,SEK,2.57872751
2024-01-05,PLN,RON,1.14159475
2024-01-05,PLN,DKK,1.71189864
2024-01-05,PLN,CZK,5.65001836
2024-01-05,RON,NOK,2.27375998
2024-01-05,RON,EUR,0.20105756
2024-01-05,RON,SEK,2.25888172
2024-01-05,RON,PLN,0.87596759
2024-01-05,RON,DKK,1.49956773
2024-01-05,RON,CZK,4.94923297
2024-01-05,DKK,NOK,1.51627695
2024-01-05,DKK,EUR,0.13407701
2024-01-05,DKK,SEK,1.50635525
2024-01-05,DKK,PLN,0.58414673
2024-01-05,DKK,RON,0.66685884
2024-01-05,DKK,CZK,3.30043977
2024-01-05,CZK,NOK,0.45941664
2024-01-05,CZK,EUR,0.04062398
2024-01-05,CZK,SEK,0.45641046
2024-01-05,CZK,PLN,0.17699058
2024-01-05,CZK,RON,0.20205151
2024-01-05,CZK,DKK,0.30298993
2024-01-08,NOK,EUR,0.08801267
2024-01-08,NOK,SEK,0.98657807
2024-01-08,NOK,PLN,0.38254709
2024-01-08,NOK,RON,0.43766942
2024-01-08,NOK,DKK,0.65670657
2024-01-08,NOK,CZK,2.15525436
2024-01-08,EUR,NOK,11.362
2024-01-08,EUR,SEK,11.2095
2024-01-08,EUR,PLN,4.3465
2024-01-08,EUR,RON,4.9728
2024-01-08,EUR,DKK,7.4615
2024-01-08,EUR,CZK,24.488
2024-01-08,SEK,NOK,1.01360453
2024-01-08,SEK,EUR,0.08921005
2024-01-08,SEK,PLN,0.38775146
2024-01-08,SEK,RON,0.44362371
2024-01-08,SEK,DKK,0.66564075
2024-01-08,SEK,CZK,2.18457558
2024-01-08,PLN,NOK,2.61405729
2024-01-08,PLN,EUR,0.23007017
2024-01-08,PLN,SEK,2.57897159
2024-01-08,PLN,RON,1.14409295
2024-01-08,PLN,DKK,1.71666858
2024-01-08,PLN,CZK,5.63395836
2024-01-08,RON,NOK,2.28482947
2024-01-08,RON,EUR,0.20109395
2024-01-08,RON,SEK,2.25416264
2024-01-08,RON,PLN,0.87405486
2024-01-08,RON,DKK,1.50046252
2024-01-08,RON,CZK,4.92438867
2024-01-08,DKK,NOK,1.52275012
2024-01-08,DKK,EUR,0.13402131
2024-01-08,DKK,SEK,1.50231187
2024-01-08,DKK,PLN,0.58252362
2024-01-08,DKK,RON,0.66646117
2024-01-08,DKK,CZK,3.28191382
2024-01-08,CZK,NOK,0.46398236
2024-01-08,CZK,EUR,0.04083633
2024-01-08,CZK,SEK,0.45775482
2024-01-08,CZK,PLN,0.1774951
2024-01-08,CZK,RON,0.20307089
2024-01-08,CZK,DKK,0.30470026
2024-01-09,NOK,EUR,0.08843297
2024-01-09,NOK,SEK,0.99146622
2024-01-09,NOK,PLN,0.38422356
2024-01-09,NOK,RON,0.43965334
2024-01-09,NOK,DKK,0.65950654
2024-01-09,NOK,CZK,2.17492041
2024-01-09,EUR,NOK,11.308
2024-01-09,EUR,SEK,11.2115
2024-01-09,EUR,PLN,4.3448
2024-01-09,EUR,RON,4.9716
2024-01-09,EUR,DKK,7.4577
2024-01-09,EUR,CZK,24.594
2024-01-09,SEK,NOK,1.00860723
2024-01-09,SEK,EUR,0.08919413
2024-01-09,SEK,PLN,0.38753066
2024-01-09,SEK,RON,0.44343754
2024-01-09,SEK,DKK,0.66518307
2024-01-09,SEK,CZK,2.19364046
2024-01-09,PLN,NOK,2.60265145
2024-01-09,PLN,EUR,0.23016019
2024-01-09,PLN,SEK,2.58044099
2024-01-09,PLN,RON,1.14426441
2024-01-09,PLN,DKK,1.71646566
2024-01-09,PLN,CZK,5.66055975
2024-01-09,RON,NOK,2.27451927
2024-01-09,RON,EUR,0.20114249
2024-01-09,RON,SEK,2.25510902
2024-01-09,RON,PLN,0.87392389
2024-01-09,RON,DKK,1.50006034
2024-01-09,RON,CZK,4.94689838
2024-01-09,DKK,NOK,1.51628518
2024-01-09,DKK,EUR,0.1340896
2024-01-09,DKK,SEK,1.50334554
2024-01-09,DKK,PLN,0.58259249
2024-01-09,DKK,RON,0.66663985
2024-01-09,DKK,CZK,3.29779959
2024-01-09,CZK,NOK,0.45978694
2024-01-09,CZK,EUR,0.04066032
2024-01-09,CZK,SEK,0.45586322
2024-01-09,CZK,PLN,0.17666097
2024-01-09,CZK,RON,0.20214687
2024-01-09,CZK,DKK,0.3032325
2024-01-10,NOK,EUR,0.08856219
2024-01-10,NOK,SEK,0.99163087
2024-01-10,NOK,PLN,0.38444848
2024-01-10,NOK,RON,0.44040207
2024-01-10,NOK,DKK,0.66051455
2024-01-10,NOK,CZK,2.17526458
2024-01-10,EUR,NOK,11.2915
2024-01-10,EUR,SEK,11.197
2024-01-10,EUR,PLN,4.341
2024-01-10,EUR,RON,4.9728
2024-01-10,EUR,DKK,7.4582
2024-01-10,EUR,CZK,24.562
2024-01-10,SEK,NOK,1.00843976
2024-01-10,SEK,EUR,0.08930964
2024-01-10,SEK,PLN,0.38769313
2024-01-10,SEK,RON,0.44411896
2024-01-10,SEK,DKK,0.66608913
2024-01-10,SEK,CZK,2.19362329
2024-01-10,PLN,NOK,2.60112877
2024-01-10,PLN,EUR,0.23036167
2024-01-10,PLN,SEK,2.57935959
2024-01-10,PLN,RON,1.1455425
2024-01-10,PLN,DKK,1.71808339
2024-01-10,PLN,CZK,5.65814328
2024-01-10,RON,NOK,2.27065235
2024-01-10,RON,EUR,0.20109395
2024-01-10,RON,SEK,2.25164897
2024-01-10,RON,PLN,0.87294884
2024-01-10,RON,DKK,1.49979891
2024-01-10,RON,CZK,4.93926963
2024-01-10,DKK,NOK,1.5139712
2024-01-10,DKK,EUR,0.13408061
2024-01-10,DKK,SEK,1.50130058
2024-01-10,DKK,PLN,0.58204392
2024-01-10,DKK,RON,0.66675605
2024-01-10,DKK,CZK,3.29328792
2024-01-10,CZK,NOK,0.45971419
2024-01-10,CZK,EUR,0.0407133
2024-01-10,CZK,SEK,0.45586679
2024-01-10,CZK,PLN,0.17673642
2024-01-10,CZK,RON,0.20245908
2024-01-10,CZK,DKK,0.30364791
2024-01-11,NOK,EUR,0.0882745
2024-01-11,NOK,SEK,0.98840956
2024-01-11,NOK,PLN,0.38390579
2024-01-11,NOK,RON,0.43891846
2024-01-11,NOK,DKK,0.65824528
2024-01-11,NOK,CZK,2.17676086
2024-01-11,EUR,NOK,11.3283
2024-01-11,EUR,SEK,11.197
2024-01-11,EUR,PLN,4.349
2024-01-11,EUR,RON,4.9722
2024-01-11,EUR,DKK,7.4568
2024-01-11,EUR,CZK,24.659
2024-01-11,SEK,NOK,1.01172636
2024-01-11,SEK,EUR,0.08930964
2024-01-11,SEK,PLN,0.38840761
2024-01-11,SEK,RON,0.44406537
2024-01-11,SEK,DKK,0.6659641
2024-01-11,SEK,CZK,2.20228633
2024-01-11,PLN,NOK,2.6048057
2024-01-11,PLN,EUR,0.22993792
2024-01-11,PLN,SEK,2.57461485
2024-01-11,PLN,RON,1.14329731
2024-01-11,PLN,DKK,1.71460106
2024-01-11,PLN,CZK,5.67003909
2024-01-11,RON,NOK,2.2783275
2024-01-11,RON,EUR,0.20111822
2024-01-11,RON,SEK,2.25192068
2024-01-11,RON,PLN,0.87466313
2024-01-11,RON,DKK,1.49969832
2024-01-11,RON,CZK,4.95937412
2024-01-11,DKK,NOK,1.51919054
2024-01-11,DKK,EUR,0.13410578
2024-01-11,DKK,SEK,1.50158245
2024-01-11,DKK,PLN,0.58322605
2024-01-11,DKK,RON,0.66680077
2024-01-11,DKK,CZK,3.30691449
2024-01-11,CZK,NOK,0.45939819
2024-01-11,CZK,EUR,0.04055314
2024-01-11,CZK,SEK,0.45407356
2024-01-11,CZK,PLN,0.17636563
2024-01-11,CZK,RON,0.20163835
2024-01-11,CZK,DKK,0.30239669
2024-01-12,NOK,EUR,0.08868
2024-01-12,NOK,SEK,0.99853678
2024-01-12,NOK,PLN,0.3868931
2024-01-12,NOK,RON,0.4410145
2024-01-12,NOK,DKK,0.66124241
2024-01-12,NOK,CZK,2.18942048
2024-01-12,EUR,NOK,11.2765
2024-01-12,EUR,SEK,11.26
2024-01-12,EUR,PLN,4.3628
2024-01-12,EUR,RON,4.9731
2024-01-12,EUR,DKK,7.4565
2024-01-12,EUR,CZK,24.689
2024-01-12,SEK,NOK,1.00146536
2024-01-12,SEK,EUR,0.08880995
2024-01-12,SEK,PLN,0.38746004
2024-01-12,SEK,RON,0.44166075
2024-01-12,SEK,DKK,0.66221137
2024-01-12,SEK,CZK,2.19262877
2024-01-12,PLN,NOK,2.58469332
2024-01-12,PLN,EUR,0.2292106
2024-01-12,PLN,SEK,2.58091134
2024-01-12,PLN,RON,1.13988723
2024-01-12,PLN,DKK,1.70910883
2024-01-12,PLN,CZK,5.65898047
2024-01-12,RON,NOK,2.26749915
2024-01-12,RON,EUR,0.20108182
2024-01-12,RON,SEK,2.2641813
2024-01-12,RON,PLN,0.87727977
2024-01-12,RON,DKK,1.49936659
2024-01-12,RON,CZK,4.96450906
2024-01-12,DKK,NOK,1.5123047
2024-01-12,DKK,EUR,0.13411118
2024-01-12,DKK,SEK,1.51009187
2024-01-12,DKK,PLN,0.58510025
2024-01-12,DKK,RON,0.6669483
2024-01-12,DKK,CZK,3.31107088
2024-01-12,CZK,NOK,0.45674187
2024-01-12,CZK,EUR,0.04050387
2024-01-12,CZK,SEK,0.45607356
2024-01-12,CZK,PLN,0.17671028
2024-01-12,CZK,RON,0.20142979
2024-01-12,CZK,DKK,0.30201709
2024-01-15,NOK,EUR,0.08838607
2024-01-15,NOK,SEK,0.9968181
2024-01-15,NOK,PLN,0.38558423
2024-01-15,NOK,RON,0.43965883
2024-01-15,NOK,DKK,0.6592717
2024-01-15,NOK,CZK,2.18437334
2024-01-15,EUR,NOK,11.314
2024-01-15,EUR,SEK,11.278
2024-01-15,EUR,PLN,4.3625
2024-01-15,EUR,RON,4.9743
2024-01-15,EUR,DKK,7.459
2024-01-15,EUR,CZK,24.714
2024-01-15,SEK,NOK,1.00319206
2024-01-15,SEK,EUR,0.0886682
2024-01-15,SEK,PLN,0.38681504
2024-01-15,SEK,RON,0.44106225
2024-01-15,SEK,DKK,0.66137613
2024-01-15,SEK,CZK,2.19134598
2024-01-15,PLN,NOK,2.59346705
2024-01-15,PLN,EUR,0.22922636
2024-01-15,PLN,SEK,2.5852149
2024-01-15,PLN,RON,1.14024069
2024-01-15,PLN,DKK,1.70979943
2024-01-15,PLN,CZK,5.66510029
2024-01-15,RON,NOK,2.27449088
2024-01-15,RON,EUR,0.20103331
2024-01-15,RON,SEK,2.26725368
2024-01-15,RON,PLN,0.87700782
2024-01-15,RON,DKK,1.49950747
2024-01-15,RON,CZK,4.96833725
2024-01-15,DKK,NOK,1.51682531
2024-01-15,DKK,EUR,0.13406623
2024-01-15,DKK,SEK,1.51199893
2024-01-15,DKK,PLN,0.58486392
2024-01-15,DKK,RON,0.66688564
2024-01-15,DKK,CZK,3.31331278
2024-01-15,CZK,NOK,0.4577972
2024-01-15,CZK,EUR,0.0404629
2024-01-15,CZK,SEK,0.45634054
2024-01-15,CZK,PLN,0.17651938
2024-01-15,CZK,RON,0.20127458
2024-01-15,CZK,DKK,0.30181274
2024-01-16,NOK,EUR,0.088234
2024-01-16,NOK,SEK,0.99894119
2024-01-16,NOK,PLN,0.38708254
2024-01-16,NOK,RON,0.43907884
2024-01-16,NOK,DKK,0.65806679
2024-01-16,NOK,CZK,2.18026205
2024-01-16,EUR,NOK,11.3335
2024-01-16,EUR,SEK,11.3215
2024-01-16,EUR,PLN,4.387
2024-01-16,EUR,RON,4.9763
2024-01-16,EUR,DKK,7.4582
2024-01-16,EUR,CZK,24.71
2024-01-16,SEK,NOK,1.00105993
2024-01-16,SEK,EUR,0.08832752
2024-01-16,SEK,PLN,0.38749282
2024-01-16,SEK,RON,0.43954423
2024-01-16,SEK,DKK,0.6587643
2024-01-16,SEK,CZK,2.18257298
2024-01-16,PLN,NOK,2.58342831
2024-01-16,PLN,EUR,0.2279462
2024-01-16,PLN,SEK,2.58069296
2024-01-16,PLN,RON,1.1343287
2024-01-16,PLN,DKK,1.70006838
2024-01-16,PLN,CZK,5.63255072
2024-01-16,RON,NOK,2.27749533
2024-01-16,RON,EUR,0.20095251
2024-01-16,RON,SEK,2.2750839
2024-01-16,RON,PLN,0.88157868
2024-01-16,RON,DKK,1.49874405
2024-01-16,RON,CZK,4.96553664
2024-01-16,DKK,NOK,1.51960259
2024-01-16,DKK,EUR,0.13408061
2024-01-16,DKK,SEK,1.51799362
2024-01-16,DKK,PLN,0.58821163
2024-01-16,DKK,RON,0.66722534
2024-01-16,DKK,CZK,3.31313185
2024-01-16,CZK,NOK,0.45866046
2024-01-16,CZK,EUR,0.04046945
2024-01-16,CZK,SEK,0.45817483
2024-01-16,CZK,PLN,0.17753946
2024-01-16,CZK,RON,0.2013881
2024-01-16,CZK,DKK,0.30182922
2024-01-17,NOK,EUR,0.08746228
2024-01-17,NOK,SEK,0.99641405
2024-01-17,NOK,PLN,0.38477282
2024-01-17,NOK,RON,0.43516858
2024-01-17,NOK,DKK,0.65234618
2024-01-17,NOK,CZK,2.16512879
2024-01-17,EUR,NOK,11.4335
2024-01-17,EUR,SEK,11.3925
2024-01-17,EUR,PLN,4.3993
2024-01-17,EUR,RON,4.9755
2024-01-17,EUR,DKK,7.4586
2024-01-17,EUR,CZK,24.755
2024-01-17,SEK,NOK,1.00359886
2024-01-17,SEK,EUR,0.08777705
2024-01-17,SEK,PLN,0.38615756
2024-01-17,SEK,RON,0.43673469
2024-01-17,SEK,DKK,0.65469388
2024-01-17,SEK,CZK,2.17292078
2024-01-17,PLN,NOK,2.59893619
2024-01-17,PLN,EUR,0.22730889
2024-01-17,PLN,SEK,2.58961653
2024-01-17,PLN,RON,1.13097538
2024-01-17,PLN,DKK,1.69540609
2024-01-17,PLN,CZK,5.62703157
2024-01-17,RON,NOK,2.29796
2024-01-17,RON,EUR,0.20098483
2024-01-17,RON,SEK,2.28971963
2024-01-17,RON,PLN,0.88419254
2024-01-17,RON,DKK,1.49906542
2024-01-17,RON,CZK,4.97537936
2024-01-17,DKK,NOK,1.53292843
2024-01-17,DKK,EUR,0.13407342
2024-01-17,DKK,SEK,1.52743142
2024-01-17,DKK,PLN,0.58982919
2024-01-17,DKK,RON,0.66708229
2024-01-17,DKK,CZK,3.31898748
2024-01-17,CZK,NOK,0.46186629
2024-01-17,CZK,EUR,0.04039588
2024-01-17,CZK,SEK,0.46021006
2024-01-17,CZK,PLN,0.17771359
2024-01-17,CZK,RON,0.2009897
2024-01-17,CZK,DKK,0.30129671
2024-01-18,NOK,EUR,0.08736677
2024-01-18,NOK,SEK,0.99283593
2024-01-18,NOK,PLN,0.3843264
2024-01-18,NOK,RON,0.43484187
2024-01-18,NOK,DKK,0.65150271
2024-01-18,NOK,CZK,2.16092958
2024-01-18,EUR,NOK,11.446
2024-01-18,EUR,SEK,11.364
2024-01-18,EUR,PLN,4.399
2024-01-18,EUR,RON,4.9772
2024-01-18,EUR,DKK,7.4571
2024-01-18,EUR,CZK,24.734
2024-01-18,SEK,NOK,1.00721577
2024-01-18,SEK,EUR,0.08799718
2024-01-18,SEK,PLN,0.38709961
2024-01-18,SEK,RON,0.43797958
2024-01-18,SEK,DKK,0.6562038
2024-01-18,SEK,CZK,2.17652235
2024-01-18,PLN,NOK,2.60195499
2024-01-18,PLN,EUR,0.22732439
2024-01-18,PLN,SEK,2.58331439
2024-01-18,PLN,RON,1.13143896
2024-01-18,PLN,DKK,1.69518072
2024-01-18,PLN,CZK,5.62264151
2024-01-18,RON,NOK,2.29968657
2024-01-18,RON,EUR,0.20091618
2024-01-18,RON,SEK,2.28321144
2024-01-18,RON,PLN,0.88383027
2024-01-18,RON,DKK,1.49825203
2024-01-18,RON,CZK,4.96946074
2024-01-18,DKK,NOK,1.53491304
2024-01-18,DKK,EUR,0.13410039
2024-01-18,DKK,SEK,1.5239168
2024-01-18,DKK,PLN,0.5899076
2024-01-18,DKK,RON,0.66744445
2024-01-18,DKK,CZK,3.31683899
2024-01-18,CZK,NOK,0.46276381
2024-01-18,CZK,EUR,0.04043018
2024-01-18,CZK,SEK,0.45944853
2024-01-18,CZK,PLN,0.17785235
2024-01-18,CZK,RON,0.20122908
2024-01-18,CZK,DKK,0.30149187
2024-01-19,NOK,EUR,0.08764242
2024-01-19,NOK,SEK,0.99737073
2024-01-19,NOK,PLN,0.3822787
2024-01-19,NOK,RON,0.4362489
2024-01-19,NOK,DKK,0.65359334
2024-01-19,NOK,CZK,2.17467134
2024-01-19,EUR,NOK,11.41
2024-01-19,EUR,SEK,11.38
2024-01-19,EUR,PLN,4.3618
2024-01-19,EUR,RON,4.9776
2024-01-19,EUR,DKK,7.4575
2024-01-19,EUR,CZK,24.813
2024-01-19,SEK,NOK,1.0026362
2024-01-19,SEK,EUR,0.08787346
2024-01-19,SEK,PLN,0.38328647
2024-01-19,SEK,RON,0.43739895
2024-01-19,SEK,DKK,0.65531634
2024-01-19,SEK,CZK,2.18040422
2024-01-19,PLN,NOK,2.61589252
2024-01-19,PLN,EUR,0.22926315
2024-01-19,PLN,SEK,2.60901463
2024-01-19,PLN,RON,1.14118025
2024-01-19,PLN,DKK,1.70972993
2024-01-19,PLN,CZK,5.6887065
2024-01-19,RON,NOK,2.29226937
2024-01-19,RON,EUR,0.20090003
2024-01-19,RON,SEK,2.28624237
2024-01-19,RON,PLN,0.87628576
2024-01-19,RON,DKK,1.49821199
2024-01-19,RON,CZK,4.9849325
2024-01-19,DKK,NOK,1.53000335
2024-01-19,DKK,EUR,0.13409319
2024-01-19,DKK,SEK,1.52598056
2024-01-19,DKK,PLN,0.5848877
2024-01-19,DKK,RON,0.66746229
2024-01-19,DKK,CZK,3.32725444
2024-01-19,CZK,NOK,0.4598396
2024-01-19,CZK,EUR,0.04030145
2024-01-19,CZK,SEK,0.45863056
2024-01-19,CZK,PLN,0.17578689
2024-01-19,CZK,RON,0.20060452
2024-01-19,CZK,DKK,0.3005481
2024-01-22,NOK,EUR,0.08740495
2024-01-22,NOK,SEK,0.99243947
2024-01-22,NOK,PLN,0.38143519
2024-01-22,NOK,RON,0.43506686
2024-01-22,NOK,DKK,0.6519098
2024-01-22,NOK,CZK,2.16397168
2024-01-22,EUR,NOK,11.441
2024-01-22,EUR,SEK,11.3545
2024-01-22,EUR,PLN,4.364
2024-01-22,EUR,RON,4.9776
2024-01-22,EUR,DKK,7.4585
2024-01-22,EUR,CZK,24.758
2024-01-22,SEK,NOK,1.00761812
2024-01-22,SEK,EUR,0.08807081
2024-01-22,SEK,PLN,0.38434101
2024-01-22,SEK,RON,0.43838126
2024-01-22,SEK,DKK,0.65687613
2024-01-22,SEK,CZK,2.18045709
2024-01-22,PLN,NOK,2.62167736
2024-01-22,PLN,EUR,0.22914757
2024-01-22,PLN,SEK,2.6018561
2024-01-22,PLN,RON,1.14060495
2024-01-22,PLN,DKK,1.70909716
2024-01-22,PLN,CZK,5.67323556
2024-01-22,RON,NOK,2.29849727
2024-01-22,RON,EUR,0.20090003
2024-01-22,RON,SEK,2.28111941
2024-01-22,RON,PLN,0.87672774
2024-01-22,RON,DKK,1.49841289
2024-01-22,RON,CZK,4.973883
2024-01-22,DKK,NOK,1.53395455
2024-01-22,DKK,EUR,0.13407522
2024-01-22,DKK,SEK,1.52235704
2024-01-22,DKK,PLN,0.58510424
2024-01-22,DKK,RON,0.6673728
2024-01-22,DKK,CZK,3.3194342
2024-01-22,CZK,NOK,0.46211326
2024-01-22,CZK,EUR,0.04039098
2024-01-22,CZK,SEK,0.45861944
2024-01-22,CZK,PLN,0.17626626
2024-01-22,CZK,RON,0.20105017
2024-01-22,CZK,DKK,0.30125616
2024-01-23,NOK,EUR,0.08749059
2024-01-23,NOK,SEK,0.99275578
2024-01-23,NOK,PLN,0.38347128
2024-01-23,NOK,RON,0.43543194
2024-01-23,NOK,DKK,0.65245236
2024-01-23,NOK,CZK,2.17186652
2024-01-23,EUR,NOK,11.4298
2024-01-23,EUR,SEK,11.347
2024-01-23,EUR,PLN,4.383
2024-01-23,EUR,RON,4.9769
2024-01-23,EUR,DKK,7.4574
2024-01-23,EUR,CZK,24.824
2024-01-23,SEK,NOK,1.00729708
2024-01-23,SEK,EUR,0.08812902
2024-01-23,SEK,PLN,0.3862695
2024-01-23,SEK,RON,0.43860932
2024-01-23,SEK,DKK,0.65721336
2024-01-23,SEK,CZK,2.18771481
2024-01-23,PLN,NOK,2.60775724
2024-01-23,PLN,EUR,0.22815423
2024-01-23,PLN,SEK,2.58886607
2024-01-23,PLN,RON,1.1355008
2024-01-23,PLN,DKK,1.70143737
2024-01-23,PLN,CZK,5.66370066
2024-01-23,RON,NOK,2.29657015
2024-01-23,RON,EUR,0.20092829
2024-01-23,RON,SEK,2.27993329
2024-01-23,RON,PLN,0.88066869
2024-01-23,RON,DKK,1.49840262
2024-01-23,RON,CZK,4.98784384
2024-01-23,DKK,NOK,1.53267895
2024-01-23,DKK,EUR,0.13409499
2024-01-23,DKK,SEK,1.52157588
2024-01-23,DKK,PLN,0.58773835
2024-01-23,DKK,RON,0.66737737
2024-01-23,DKK,CZK,3.3287741
2024-01-23,CZK,NOK,0.46043345
2024-01-23,CZK,EUR,0.0402836
2024-01-23,CZK,SEK,0.45709797
2024-01-23,CZK,PLN,0.176563
2024-01-23,CZK,RON,0.20048743
2024-01-23,CZK,DKK,0.30041089
2024-01-24,NOK,EUR,0.08760019
2024-01-24,NOK,SEK,0.99500679
2024-01-24,NOK,PLN,0.38303184
2024-01-24,NOK,RON,0.43601244
2024-01-24,NOK,DKK,0.65321712
2024-01-24,NOK,CZK,2.17125838
2024-01-24,EUR,NOK,11.4155
2024-01-24,EUR,SEK,11.3585
2024-01-24,EUR,PLN,4.3725
2024-01-24,EUR,RON,4.9773
2024-01-24,EUR,DKK,7.4568
2024-01-24,EUR,CZK,24.786
2024-01-24,SEK,NOK,1.00501827
2024-01-24,SEK,EUR,0.08803979
2024-01-24,SEK,PLN,0.384954
2024-01-24,SEK,RON,0.43820047
2024-01-24,SEK,DKK,0.65649514
2024-01-24,SEK,CZK,2.18215433
2024-01-24,PLN,NOK,2.610749
2024-01-24,PLN,EUR,0.22870212
2024-01-24,PLN,SEK,2.59771298
2024-01-24,PLN,RON,1.13831904
2024-01-24,PLN,DKK,1.70538593
2024-01-24,PLN,CZK,5.66861063
2024-01-24,RON,NOK,2.29351255
2024-01-24,RON,EUR,0.20091214
2024-01-24,RON,SEK,2.28206055
2024-01-24,RON,PLN,0.87848834
2024-01-24,RON,DKK,1.49816165
2024-01-24,RON,CZK,4.97980833
2024-01-24,DKK,NOK,1.53088456
2024-01-24,DKK,EUR,0.13410578
2024-01-24,DKK,SEK,1.52324053
2024-01-24,DKK,PLN,0.58637753
2024-01-24,DKK,RON,0.66748471
2024-01-24,DKK,CZK,3.32394593
2024-01-24,CZK,NOK,0.46056241
2024-01-24,CZK,EUR,0.04034536
2024-01-24,CZK,SEK,0.45826273
2024-01-24,CZK,PLN,0.17641007
2024-01-24,CZK,RON,0.20081094
2024-01-24,CZK,DKK,0.30084725
2024-01-25,NOK,EUR,0.08779246
2024-01-25,NOK,SEK,0.99644441
2024-01-25,NOK,PLN,0.3842237
2024-01-25,NOK,RON,0.43692551
2024-01-25,NOK,DKK,0.65458057
2024-01-25,NOK,CZK,2.17339011
2024-01-25,EUR,NOK,11.3905
2024-01-25,EUR,SEK,11.35
2024-01-25,EUR,PLN,4.3765
2024-01-25,EUR,RON,4.9768
2024-01-25,EUR,DKK,7.456
2024-01-25,EUR,CZK,24.756
2024-01-25,SEK,NOK,1.00356828
2024-01-25,SEK,EUR,0.08810573
2024-01-25,SEK,PLN,0.38559471
2024-01-25,SEK,RON,0.43848458
2024-01-25,SEK,DKK,0.6569163
2024-01-25,SEK,CZK,2.18114537
2024-01-25,PLN,NOK,2.60265052
2024-01-25,PLN,EUR,0.22849309
2024-01-25,PLN,SEK,2.59339655
2024-01-25,PLN,RON,1.1371644
2024-01-25,PLN,DKK,1.70364446
2024-01-25,PLN,CZK,5.65657489
2024-01-25,RON,NOK,2.28871966
2024-01-25,RON,EUR,0.20093233
2024-01-25,RON,SEK,2.2805819
2024-01-25,RON,PLN,0.87938032
2024-01-25,RON,DKK,1.49815142
2024-01-25,RON,CZK,4.97428066
2024-01-25,DKK,NOK,1.52769582
2024-01-25,DKK,EUR,0.13412017
2024-01-25,DKK,SEK,1.52226395
2024-01-25,DKK,PLN,0.58697693
2024-01-25,DKK,RON,0.66748927
2024-01-25,DKK,CZK,3.32027897
2024-01-25,CZK,NOK,0.46011068
2024-01-25,CZK,EUR,0.04039425
2024-01-25,CZK,SEK,0.45847471
2024-01-25,CZK,PLN,0.17678543
2024-01-25,CZK,RON,0.20103409
2024-01-25,CZK,DKK,0.30117951
2024-01-26,NOK,EUR,0.08824178
2024-01-26,NOK,SEK,0.99892345
2024-01-26,NOK,PLN,0.3862784
2024-01-26,NOK,RON,0.43913523
2024-01-26,NOK,DKK,0.65783366
2024-01-26,NOK,CZK,2.18380763
2024-01-26,EUR,NOK,11.3325
2024-01-26,EUR,SEK,11.3203
2024-01-26,EUR,PLN,4.3775
2024-01-26,EUR,RON,4.9765
2024-01-26,EUR,DKK,7.4549
2024-01-26,EUR,CZK,24.748
2024-01-26,SEK,NOK,1.00107771
2024-01-26,SEK,EUR,0.08833688
2024-01-26,SEK,PLN,0.3866947
2024-01-26,SEK,RON,0.43960849
2024-01-26,SEK,DKK,0.65854262
2024-01-26,SEK,CZK,2.18616114
2024-01-26,PLN,NOK,2.5888064
2024-01-26,PLN,EUR,0.22844089
2024-01-26,PLN,SEK,2.58601942
2024-01-26,PLN,RON,1.13683609
2024-01-26,PLN,DKK,1.703004
2024-01-26,PLN,CZK,5.65345517
2024-01-26,RON,NOK,2.27720285
2024-01-26,RON,EUR,0.20094444
2024-01-26,RON,SEK,2.27475133
2024-01-26,RON,PLN,0.87963428
2024-01-26,RON,DKK,1.4980207
2024-01-26,RON,CZK,4.97297297
2024-01-26,DKK,NOK,1.52014112
2024-01-26,DKK,EUR,0.13413996
2024-01-26,DKK,SEK,1.51850461
2024-01-26,DKK,PLN,0.58719768
